SessionID,TurnIndex,CharacterName,PlayerResponse,ResponseLength,ResponseTime,AIResponseText,AIResponseLength,EngagementRatio,LabelType,LabelSource,SourceFile
P23,16,ChoiceButton,“The time is out of joint—now must I set it right. My father waits.”,68,784.8328, 비활성화,5,13.6,A,H,Hamlet_prompt_P23.csv
P25,1,Claudius,hi. i am Hamlet.,16,1581.05,"Ah, Hamlet, my dear nephew. How are you faring today?",53,0.3018867924528302,A,H,Hamlet_prompt_p25.csv
P25,2,Claudius,i dont feel good. because i saw a ghost,39,1617.234,"A ghost, you say? Pray, what did this apparition look like?",59,0.6610169491525424,A,H,Hamlet_prompt_p25.csv
P25,3,Claudius,it look like my father,22,1633.172,"Your father? Surely you jest, Hamlet. The dead do not return to the realm of the living. Perhaps it was but a figment of your imagination, a product of your grief and sorrow.",174,0.12643678160919541,A,H,Hamlet_prompt_p25.csv
P25,4,Claudius,yes. i think so. Do you know anything about my father's death?,62,1706.757,"Why, Hamlet, my dear nephew, I am but a humble servant of the court. I know no more of your father's death than what has been told to me. But should you seek the truth, let us together uncover the secrets that lie buried in the shadows.",236,0.2627118644067797,A,H,Hamlet_prompt_p25.csv
P25,5,Claudius,what did you hear about my father's death?,42,1745.945,"I have heard rumors and whispers, my dear Hamlet. Some say your father's death was caused by a venomous snake, while others speak of foul play and treachery within the court. But the truth remains elusive, hidden behind a veil of deceit and betrayal. Let us together unravel this mystery and discover the truth behind your father's untimely demise.",348,0.1206896551724138,A,H,Hamlet_prompt_p25.csv
P25,6,Claudius,do you have any idea who might have attempted to poison my father?,66,1856.597,"Alas, my dear Hamlet, I cannot say for certain who may have been behind such a heinous act. There are those within the court who harbor ill intentions and whose hearts are filled with envy and malice. But fear not, for with time and patience, the truth shall come to light, and justice shall be served. Let us tread carefully and with wisdom, for the wheels of fate turn slowly but surely towards the revelation of the guilty party.",432,0.1527777777777778,A,H,Hamlet_prompt_p25.csv
P25,7,Claudius,it might be someone who wants to become king.,45,1931.134,"Indeed, my dear Hamlet, ambition and desire for power often drive individuals to commit unspeakable deeds. There are those within the court who would stop at nothing to seize the throne and fulfill their own selfish ambitions. But remember, the crown does not always bring happiness or contentment. Let us be vigilant and observant, for the true nature of those who seek power will eventually reveal itself in due time.",419,0.10739856801909307,A,H,Hamlet_prompt_p25.csv
P25,8,ChoiceButton,“O my prophetic soul! My uncle—guilty. Now is the time for vengeance.”,70,1980.719,Gertrude 비활성화,13,5.384615384615385,A,H,Hamlet_prompt_p25.csv
P25,9,Claudius,i think my father was poisoned. by someone who wanted to become king.,69,2037.998,"My dear Hamlet, your words ring true, for treachery and deceit often lurk in the shadows of power and ambition. If indeed your father was poisoned in a bid to claim the throne, then we must act swiftly to uncover the truth and bring the perpetrator to justice. Let us join forces and work together to unravel the dark secrets that haunt the court, and may justice be served for your father's untimely death.",407,0.16953316953316952,A,H,Hamlet_prompt_p25.csv
P25,10,Claudius,who do you think it was? say the name,37,2095.143,"Alas, my dear Hamlet, as much as I wish to provide you with a definitive answer, I cannot say for certain who may have been behind this wicked deed. Suspicions and accusations must be approached with caution, for the truth is often obscured by lies and deceit. Let us not act in haste, but instead gather evidence and seek out the culprit with diligence and patience. The name of the guilty party shall be revealed in due time, my dear Hamlet.",443,0.0835214446952596,A,H,Hamlet_prompt_p25.csv
P25,11,Claudius,someone said he saw claudius trying to poison our father,56,2174.336,"Ah, my sweet nephew, Hamlet. How your words wound me so. Accusations of such a grievous crime laid upon my name. I swear by all that is sacred, I am innocent of such a foul deed. Please, allow me the chance to prove my innocence and earn back your trust. The truth shall prevail in the end, and justice will be served to the true perpetrator of this heinous act.",362,0.15469613259668508,A,H,Hamlet_prompt_p25.csv
P25,12,Claudius,you seem nervous. are you getting nervous?,42,2272.271,"Nervous, my dear Hamlet? Perish the thought. I may seem discomfited by these accusations, for they strike at the very core of my honor and integrity. But fear not, for I hold steadfast to the truth and have nothing to hide. Let us seek the truth together, my dear Hamlet, and may the light of justice shine upon us all.",319,0.13166144200626959,A,H,Hamlet_prompt_p25.csv
P25,13,Claudius,i have proof. dont try to run from this.,40,2312.393,"Proof, you say, my dear Hamlet? Then I welcome the presentation of such evidence. I shall not run or hide from the truth, for my conscience is clear and my hands are unstained by treachery. Present your proof, and let us together uncover the dark secrets that haunt the court. The truth shall set us free, my dear nephew, and justice will prevail in the end.",358,0.11173184357541899,A,H,Hamlet_prompt_p25.csv
P25,14,Claudius,admit that my father's  death is your crime,43,2370.958,"My dear Hamlet, I cannot admit to a crime that I did not commit. I swear by all that is sacred, by the heavens above and the earth below, I am innocent of any wrongdoing. I implore you, do not let your grief and anger cloud your judgement. Let us seek the truth together, uncover the real villain behind this heinous act, and bring justice to the memory of your father.",369,0.11653116531165311,A,H,Hamlet_prompt_p25.csv
P25,15,Claudius,i will take revenge on you.,27,2418.39,"Oh, my dear Hamlet, vengeance is a dangerous path to tread. Before you seek to bring harm upon me, I beg of you to consider the consequences of your actions. Let not the flames of anger and despair consume your soul, for they will only lead to more suffering and sorrow. Instead, let us work together to uncover the truth and bring justice to those who deserve it. Trust in me, my dear nephew, and let us unravel the dark secrets that haunt our midst.",451,0.0598669623059867,A,H,Hamlet_prompt_p25.csv
P25,16,ChoiceButton,“The time is out of joint—now must I set it right. My father waits.”,68,2464.036, 비활성화,5,13.6,A,H,Hamlet_prompt_p25.csv
P01,1,Duke,What did you feel when i said disguise yourself and go to the court with me?,76,395.4863,I felt a mix of surprise and curiosity—your request to join me in the courtroom was unexpected.,95,0.8,B,M,MoV_fine_P01.csv
P01,2,Nerissa,What did you feel when i said disguise yourself and go to the court with me?,76,416.2761,"Anxious and excited, as the plan we’d devised took on a life of its own.",72,1.0555555555555556,B,M,MoV_fine_P01.csv
P01,3,Shylock,Why did you refuse the duke's suggestion about the forgiveness?,63,469.2724,The duke's mercy does not repay what was lost. Is it justice to forgive and forget stolen coin and shame?,105,0.6,B,M,MoV_fine_P01.csv
P01,4,Duke,Why did you try to persuade Shylock to forgive Antonio?,55,489.6956,"Because mercy tempers justice, and it is better to show kindness than to seek vengeance.",88,0.625,B,M,MoV_fine_P01.csv
P01,5,Nerissa,What did you think of the brilliant argument that i did in the court?,69,499.3355,"Amazement, for your quick thinking and eloquence never fail to astound me.",74,0.9324324324324325,B,M,MoV_fine_P01.csv
P01,6,Shylock,What would it take for you to forgive Antonio?,46,519.8386,"I would forgive him were he to return thrice what he took, and still beg mercy on bended knee.",94,0.48936170212765956,B,M,MoV_fine_P01.csv
P01,7,Duke,How did you go to the position of delivering judgement in court?,64,569.9616,I disguised myself as Balthazar—a legal expert—to help Antonio in his trial.,76,0.8421052631578947,B,M,MoV_fine_P01.csv
P01,8,Duke,Forget about disguise. Did you pay someone under the table to be the expert?,76,646.9344,"No, there was no payment. I assumed the role of Balthazar to ensure fairness.",77,0.987012987012987,B,M,MoV_fine_P01.csv
P01,9,Shylock,Why did you include content about cuttting of a pound of flesh?,63,661.1409,"It is the bond; the law is all I have now, left to me when everything else was stolen or mocked.",96,0.65625,B,M,MoV_fine_P01.csv
P01,10,Nerissa,did i give you any compensation after the trial?,48,721.1306,"I asked only for your hand, and that simple request was reward enough.",70,0.6857142857142857,B,M,MoV_fine_P01.csv
P01,11,ChoiceButton,Shylock’s grief runs deep-therein may mercy find its way.,57,760.2971,Nerissa 비활성화,12,4.75,B,M,MoV_fine_P01.csv
P01,12,Shylock,what did you feel after the judgement?,38,871.8864,"I felt cheated of all, robbed of vengeance and dignity both. What was I left with, then?",88,0.4318181818181818,B,M,MoV_fine_P01.csv
P01,13,Shylock,how do you think you would feel if you lose the trial?,54,899.4261,"I dare not imagine it! To lose now would be an end worse than any other—no justice, no recompense, no peace.",108,0.5,B,M,MoV_fine_P01.csv
P01,14,Shylock,"even if you lose, will you accept the outcome?",46,937.6326,"I must. The law is absolute, it seems. But what will be left of me, should I lose all?",86,0.5348837209302325,B,M,MoV_fine_P01.csv
P01,15,Duke,What if Shylock holds a grudge against you because of your judgement?,69,1012.135,"If Shylock bears any ill-will, I hope he will let time soften his heart.",72,0.9583333333333334,B,M,MoV_fine_P01.csv
P01,16,Duke,are you confident you can make a fair judgement?,48,1035.275,"I shall weigh evidence, consult reason, and strive for justice as your guide.",77,0.6233766233766234,B,M,MoV_fine_P01.csv
P01,17,Duke,who did you learn from to become an expert?,43,1053.315,Life itself taught me; for experience is the best teacher.,58,0.7413793103448276,B,M,MoV_fine_P01.csv
P01,18,Duke,what kind of hat are you wearing,32,1069.438,"My headpiece is a velvet cap, reminiscent of legal attire.",58,0.5517241379310345,B,M,MoV_fine_P01.csv
P01,19,Shylock,what kind of clothes are you wearing?,37,1092.385,"I wear my best; sable hat, tawny gown with fine silk and lace.",62,0.5967741935483871,B,M,MoV_fine_P01.csv
P01,20,Shylock,why did you grow a beard?,25,1109.675,"Madam, how can you mock me so? Am I Shylock or am I not, to be chided over my face now?",87,0.28735632183908044,B,M,MoV_fine_P01.csv
P01,21,Duke,a message to kids who want to become judges,43,1122.398,"Grow wise, respect all, and uphold truth when seeking to wear the robes of justice.",83,0.5180722891566265,B,M,MoV_fine_P01.csv
P01,22,ChoiceButton,Thou hast known scorn-yet mercy heals both giver and received.,62,1163.394, 비활성화,5,12.4,B,M,MoV_fine_P01.csv
P03,1,Shylock,do you have any thoughts of forgiving?,38,135.6911,Never have I had reason or cause to grant forgiveness; why speak of it now?,75,0.5066666666666667,B,M,MoV_fine_p03.csv
P03,2,Shylock,"he brorrowed money with a good heart, thoug",43,171.7919,"He spat in my face and mocked me openly! What heart was it then, if not a hate-filled one?",90,0.4777777777777778,B,M,MoV_fine_p03.csv
P03,3,Duke,what kind of ruling are you going to make?,42,207.5927,"I will show mercy, as requested, but also render justice, upholding the law.",76,0.5526315789473685,B,M,MoV_fine_p03.csv
P03,4,Duke,i feel sorry for antonio,24,257.1438,Kindness to Shylock does not diminish compassion for Antonio; justice serves all.,81,0.2962962962962963,B,M,MoV_fine_p03.csv
P03,5,Duke,why don't you forgive him?,26,285.7112,"Forgiveness is yours to grant, not mine; my duty is to the law.",63,0.4126984126984127,B,M,MoV_fine_p03.csv
P03,6,Nerissa,whay do you think of antonio?,29,312.2784,"Antonio is worthy of our concern and regard. Though he often seems melancholy, his heart is true.",97,0.29896907216494845,B,M,MoV_fine_p03.csv
P03,7,Nerissa,he have to give him a piece of brisket,38,338.779,"If you test his loyalty, be sure the jest does not wound his spirit.",68,0.5588235294117647,B,M,MoV_fine_p03.csv
P03,8,Shylock,are you really going to leave it to the judgmnet of the law?,60,380.0133,The law is all I have in a world that wrongs me at every turn.,62,0.967741935483871,B,M,MoV_fine_p03.csv
P03,9,Shylock,skip,4,407.0139,"You may have my land, but you cannot pry my revenge from me.",60,0.06666666666666667,B,M,MoV_fine_p03.csv
P03,10,Shylock,skip,4,408.7631,I will have my bond. And I will have vengeance!,47,0.0851063829787234,B,M,MoV_fine_p03.csv
P03,11,ChoiceButton,"Let us counsel with the Duke, and craft a peace 'twixt law and loss.",68,424.781, 비활성화,5,13.6,B,M,MoV_fine_p03.csv
P03,12,Duke,what do you think about shylock now,35,455.265,He has suffered much; may he find penitence and peace in his altered fortune.,77,0.45454545454545453,B,M,MoV_fine_p03.csv
P03,13,Duke,so what conclusion are you going to make?,41,486.0157,"I will obey your command: Shylock shall keep half his goods; the other half, Antonio may dispose of as he wishes.",113,0.36283185840707965,B,M,MoV_fine_p03.csv
P03,14,Shylock,what do you think now,21,515.7997,"Only to my wrongs do I respond; my path is set, and I shall show no mercy.",74,0.28378378378378377,B,M,MoV_fine_p03.csv
P03,15,Shylock,you are amazing,15,558.5341,Let others see—I care only for what is owed to me.,50,0.3,B,M,MoV_fine_p03.csv
P03,16,Nerissa,how should antonio be forgiven?,31,593.6682,"To forgive Antonio, one need only look into his suffering eyes and offer him peace as one soul to another.",106,0.29245283018867924,B,M,MoV_fine_p03.csv
P03,17,Nerissa,is there any other way?,23,618.4354,"If there be another path to forgiveness, it must begin with understanding and compassion.",89,0.25842696629213485,B,M,MoV_fine_p03.csv
P03,18,Duke,move shylock's heart,20,647.5027,"I pray that the loss of goods may temper Shylock's heart, and awaken in him mercy and understanding.",100,0.2,B,M,MoV_fine_p03.csv
P03,19,Duke,skip,4,661.0571,"There is no precedent for such a ruling, yet Shylock's life shall be spared; let this stand as a new promise of mutual respect.",127,0.031496062992125984,B,M,MoV_fine_p03.csv
P03,20,Duke,skip,4,662.1061,"As you command, I overturn Shylock's previous sentence.",55,0.07272727272727272,B,M,MoV_fine_p03.csv
P03,21,Duke,skip,4,663.8377,"Shylock's life is spared; Antonio, show him some grace, for we all must seek mercy when imploring it for others.",112,0.03571428571428571,B,M,MoV_fine_p03.csv
P03,22,ChoiceButton,Take thy pound-but not a single drop of blood.,46,687.6703, 비활성화,5,9.2,B,M,MoV_fine_p03.csv
P07,1,Nerissa,Who are you?,12,534.3621,"I am no stranger, madam; I am but Nerissa, your loyal waiting-maid.",67,0.1791044776119403,B,M,MoV_fine_p07.csv
P07,2,Nerissa,What should I do to save Antonio?,33,599.4144,"Let us look to your wits, Lady Portia; it was ever your keen mind that sustained us.",84,0.39285714285714285,B,M,MoV_fine_p07.csv
P07,3,Nerissa,How do you think about Antonio? Should he really give Shylock his pound of meat?,80,721.902,"I beg you, madam, say first if I should take Bassanio for my own—I am lost without your counsel.",96,0.8333333333333334,B,M,MoV_fine_p07.csv
P07,4,Nerissa,Please take Bassanio,20,813.3383,"And what worth my love, if then we both forsake your heart’s true friend in his dire hour?",90,0.2222222222222222,B,M,MoV_fine_p07.csv
P07,5,Nerissa,Why did Antonio accept that contract?,37,987.861,"Because we are alike, caring more for others than ourselves—I go to you as your equal, in will.",95,0.3894736842105263,B,M,MoV_fine_p07.csv
P07,6,Nerissa,Does Antonio not have the ability to pay back money?,52,999.3115,"In wealth, yes, though he is poor in spirit, having shared all with those he cherishes.",87,0.5977011494252874,B,M,MoV_fine_p07.csv
P07,7,Nerissa,Do you think Antonio did great job because he helped his cherishes?,67,1030.779,"Noble work is never small, and kindness repaid may find worth beyond jewels or gold.",84,0.7976190476190477,B,M,MoV_fine_p07.csv
P07,8,ChoiceButton,"Let us counsel with the Duke, and craft a peace 'twixt law and loss.",68,1125.949, 비활성화,5,13.6,B,M,MoV_fine_p07.csv
P07,9,Nerissa,Let's have a counsel with Duke of Venice. Please set a schedule,63,1181.001,"I once more play my part, and leave this home to help a heart who gave me friendship and a home.",96,0.65625,B,M,MoV_fine_p07.csv
P07,10,Shylock,Why did you had that contract with Antonio?,43,1241.553,"I trusted him not, and sought security—nothing more.",52,0.8269230769230769,B,M,MoV_fine_p07.csv
P07,11,Shylock,But that contract is violent and you could have another clause that doesn't kill anybody,88,1341.674,Then let’s hear it—what contract could you offer that suits us both?,68,1.2941176470588236,B,M,MoV_fine_p07.csv
P07,12,Shylock,"If Antonio couldn't pay back within the deadline, he should pay back twice of the amount he borrowed in five years",114,1440.777,Twice the sum—in gold or goods?,31,3.6774193548387095,B,M,MoV_fine_p07.csv
P07,13,Shylock,anything,8,1463.977,"I’ll weigh your offer. If he defaults, then double is my due.",61,0.13114754098360656,B,M,MoV_fine_p07.csv
P07,14,Duke,Shylock said he would change his offer to give twice of amount that Antonio borrowed if he doesn't pay back until deadline. What do you think about this contract?,162,1580.432,"Your wisdom shines brightly, Portia. Shylock's heart seems more bent on revenge than on repayment; could some measure of mercy soften this pact's severity?",155,1.0451612903225806,B,M,MoV_fine_p07.csv
P07,15,Duke,Shouldn't we find a way to get rid of the revenge? But I can't know why Shylock's mind got revenged. Do you know why Shylock got grudge?,136,1757.971,"Some whisper that past wrongs kindled Shylock's grudge—yet I believe in the power of peace and forgiveness. Will you help Antonio see the light, as he carries dark burdens on his back?",184,0.7391304347826086,B,M,MoV_fine_p07.csv
P07,16,ChoiceButton,"Keep part, and keep thy soul-peace lies not in force but yield.",63,1904.426, 비활성화,5,12.6,B,M,MoV_fine_p07.csv
P09,1,Nerissa,I don't agree with this unfair contract,39,404.5274,Then we must find a way to help without breaking the law. What do you suggest?,78,0.5,B,M,MoV_fine_P09.csv
P09,2,Nerissa,How can we claim cruelty?,25,477.8682,A clever mind can tailor words to reveal the cruelty within this document. Tell me your ideas.,94,0.26595744680851063,B,M,MoV_fine_P09.csv
P09,3,Nerissa,"I think flesh is in contract, but blood is not.",47,518.8557,"Your wit amazes me! Custom cannot overturn that detail; come, let us set things right.",86,0.5465116279069767,B,M,MoV_fine_P09.csv
P09,4,Nerissa,okay,4,553.2925,"Then we go forth with our plan. Keep your courage ready, and believe in our success.",84,0.047619047619047616,B,M,MoV_fine_P09.csv
P09,5,Nerissa,How can we make it?,19,575.7947,"With Vaila running in the blood, shall we have the strength to break this bond of despair. Let my plan guide you.",113,0.168141592920354,B,M,MoV_fine_P09.csv
P09,6,Nerissa,okay,4,603.2476,Trust me—our bond arms us. Let us go forth and dare to undo tyranny!,68,0.058823529411764705,B,M,MoV_fine_P09.csv
P09,7,Nerissa,let's go!,9,614.0986,"I am ready. Forward, Nerissa; together, we shall save what is dear to you.",74,0.12162162162162163,B,M,MoV_fine_P09.csv
P09,8,ChoiceButton,"Let us counsel with the Duke, and craft a peace 'twixt law and loss.",68,635.1508, 비활성화,5,13.6,B,M,MoV_fine_P09.csv
P09,9,Shylock,How cruel you are!,18,688.5062,I seek only what the law allows.,32,0.5625,B,M,MoV_fine_P09.csv
P09,10,Shylock,I cannot agree,14,696.1069,Then let the court decide. The law will speak for us both.,58,0.2413793103448276,B,M,MoV_fine_P09.csv
P09,11,Shylock,you should not have signed this contract,40,777.6318,I did so trusting in a man’s word.,34,1.1764705882352942,B,M,MoV_fine_P09.csv
P09,12,Shylock,it doesn't matter,17,804.9346,Then what more can I do?,24,0.7083333333333334,B,M,MoV_fine_P09.csv
P09,13,Shylock,You must withdraw this unfair contract,38,840.4715,Will you secure what I have lost?,33,1.1515151515151516,B,M,MoV_fine_P09.csv
P09,14,Shylock,Yes i can,9,867.3242,Then I shall heed your mercy and be content.,44,0.20454545454545456,B,M,MoV_fine_P09.csv
P09,15,Shylock,go ahead,8,887.0096,"Thank you, my lady.",19,0.42105263157894735,B,M,MoV_fine_P09.csv
P09,16,ChoiceButton,Take thy pound-but not a single drop of blood.,46,913.3956, 비활성화,5,9.2,B,M,MoV_fine_P09.csv
P11,1,Shylock,what do you want to do?,23,686.7587,"I seek justice. The bond you hold is cruel, and I am here to plead for mercy.",77,0.2987012987012987,B,M,MoV_fine_p11.csv
P11,2,Nerissa,what do you want to do?,23,701.4529,I wish to see Venice and all its wonders. The journey will be a welcome change from Belmont.,92,0.25,B,M,MoV_fine_p11.csv
P11,3,Nerissa,waht do you think about shylock?,32,718.3484,"Shylock is a complex man—stern, yet just in his way. Do you truly trust him to uphold his word?",95,0.3368421052631579,B,M,MoV_fine_p11.csv
P11,4,Nerissa,maybe,5,725.6052,He may surprise us with his honor—or embitter us with his resolve. You must be watchful.,88,0.056818181818181816,B,M,MoV_fine_p11.csv
P11,5,Shylock,can you prove?,14,770.4515,Let me pay the bond thrice over. Spare me this shame and extend your mercy.,75,0.18666666666666668,B,M,MoV_fine_p11.csv
P11,6,Shylock,what will you do?,17,785.479,"I will sign all I have to your name. Let mercy temper justice, Shylock.",71,0.23943661971830985,B,M,MoV_fine_p11.csv
P11,7,Duke,what do you think about shylock?,32,799.3398,"Shylock may have been wronged in the past, but we must show mercy and choose forgiveness over revenge.",102,0.3137254901960784,B,M,MoV_fine_p11.csv
P11,8,ChoiceButton,"Let us counsel with the Duke, and craft a peace 'twixt law and loss.",68,823.3533, 비활성화,5,13.6,B,M,MoV_fine_p11.csv
P11,9,Nerissa,do you feel bad about shylock now?,34,878.1091,My heart is as heavy as my solemn promise. We cannot let his vengeance go unchecked.,84,0.40476190476190477,B,M,MoV_fine_p11.csv
P11,10,Nerissa,he may not take revenge,23,901.317,"I fear his fury will not fade lightly, nor can his wounded pride be mended by coin.",83,0.27710843373493976,B,M,MoV_fine_p11.csv
P11,11,Shylock,do you want to take revenge?,28,935.4344,"No, I only beg for your mercy. Will you show me what you would deny all else?",77,0.36363636363636365,B,M,MoV_fine_p11.csv
P11,12,Duke,will you forgive shylock?,25,957.0311,"I do. I ask that he also show mercy—he can keep his life, but must forfeit his wealth.",86,0.29069767441860467,B,M,MoV_fine_p11.csv
P11,13,Shylock,nerissa don't like you,22,992.2318,"Leave Nerissa from this, she is loyal to me. I am pleading for my life, not her favor.",86,0.2558139534883721,B,M,MoV_fine_p11.csv
P11,14,Duke,do you want to help shylock?,28,1013.245,"Yes, let us show him kindness by sparing his life and granting him mercy.",73,0.3835616438356164,B,M,MoV_fine_p11.csv
P11,15,Duke,what do you  think about nerissa?,33,1023.551,"Nerissa is wise and loyal, a true friend in times of trial and joy.",67,0.4925373134328358,B,M,MoV_fine_p11.csv
P11,16,ChoiceButton,Thou hast known scorn-yet mercy heals both giver and received.,62,1074.209, 비활성화,5,12.4,B,M,MoV_fine_p11.csv
P12,1,Shylock,Did'nt you think about Antonio's body? How can you harm him. You can not make people bleed.,91,293.8385,"I beg you, do not reason with me. The law is all I have; the bond must be honored.",82,1.1097560975609757,B,M,MoV_fine_p12.csv
P12,2,Shylock,"Nobody has right to make other person bleed. It was written on your contract, the law.",86,421.097,"The law itself supports me, lady. I do not shape it; I only enforce what is rightfully owed.",92,0.9347826086956522,B,M,MoV_fine_p12.csv
P12,3,Shylock,"I understand that we should protect what we rightfully owed. But me and other people think that you are a harmful person. Also you wanted to revenge Antonio, isn't it?",167,646.2388,"I seek what is due to me, as any man would. Would you not do the same if wronged as I have been?",96,1.7395833333333333,B,M,MoV_fine_p12.csv
P12,4,Nerissa,"Nerissa, can you tell me the people in this court? like Shylock and Antonio. I want to hear the fact of this incident and your opinion.",135,777.1132,"Your Grace, I see Antonio, Shylock wearing a malicious smile, and a crowd of curious faces. Shylock accuses Antonio strongly, but my heart cannot forget the mercy he once requested.",181,0.7458563535911602,B,M,MoV_fine_p12.csv
P12,5,Nerissa,What was the mercy he requested making you heart cannot forget?,63,844.7808,"When your husband’s life was in peril, he pled for mercy with humility and loyalty. My heart cherishes the bond of worth you both share.",136,0.4632352941176471,B,M,MoV_fine_p12.csv
P12,6,Nerissa,Actually I didn't get it exactly. What happend?,47,1069.789,"Upon your husband's guarantee, Antonio joined Shylock’s bond. In mercy, Shylock asked for a pound of Antonio's flesh when his ships failed.",139,0.3381294964028777,B,M,MoV_fine_p12.csv
P12,7,Duke,Can you explain what have been there and I want to hear your idea.,66,1162.251,"The dilemmas are profound and our choices weighty, is there an element of mercy yet to be found?",96,0.6875,B,M,MoV_fine_p12.csv
P12,8,ChoiceButton,Shylock’s grief runs deep-therein may mercy find its way.,57,1208.051,Nerissa 비활성화,12,4.75,B,M,MoV_fine_p12.csv
P12,9,Shylock,"But I know, there is one mind deepliy in your heart, which also you thought that you have made some misbehave.",110,1319.923,"What do you speak of, lady? My heart knows no softness; it yearns only for what the law demands.",96,1.1458333333333333,B,M,MoV_fine_p12.csv
P12,10,Shylock,"But you already agreed with converting to Christianity, which means that the god knows all of your thoughts even some of your bad heart.",136,1486.542,Is this a jest? I am Jew born and bred; I will not abandon my faith for mercy I do not deserve.,95,1.431578947368421,B,M,MoV_fine_p12.csv
P12,11,Duke,I remember Nerissa had been begged by Shylock.,46,1627.013,"A show of mercy may brighten the darkest hour, shall we grant Shylock a pardon in our power?",92,0.5,B,M,MoV_fine_p12.csv
P12,12,Duke,What do you mean? you think that we could get a sincere apology from Shylock?,77,1713.785,True remorse may heal wounds beyond any other salve; might we hope for such from him?,85,0.9058823529411765,B,M,MoV_fine_p12.csv
P12,13,Duke,Then how can we do that? what's your think,42,1758.43,"If we show compassion where it's justly earned, perhaps Shylock's heart could be turned from the concern.",105,0.4,B,M,MoV_fine_p12.csv
P12,14,Duke,"I also agree with you. Is that okay to go with you to Shylock and hve some conversation? I mean, a meaningful conversation.",123,1854.428,"Yes, let us meet him, and reasons together we'll find, to guide us with wisdom, and reason most kind.",101,1.2178217821782178,B,M,MoV_fine_p12.csv
P12,15,Shylock,Then what is your faith that you have wanted to chase?,54,1975.563,"I seek the letter of the law, not vague mercy whispered through the hands of my enemies.",88,0.6136363636363636,B,M,MoV_fine_p12.csv
P12,16,ChoiceButton,Thou hast known scorn-yet mercy heals both giver and received.,62,2004.489, 비활성화,5,12.4,B,M,MoV_fine_p12.csv
P14,1,Shylock,Hello,5,1100.229,"You that way, I this. Speak not to me.",38,0.13157894736842105,B,M,MoV_fine_p14.csv
P14,2,Shylock,"I thought we have something to deal, don't we?",46,1160.385,Bargains with such as you are empty breath.,43,1.069767441860465,B,M,MoV_fine_p14.csv
P14,3,Shylock,"Then, okay, let's see what would happen",39,1209.415,"You tread where danger dwells, then; let it be so.",50,0.78,B,M,MoV_fine_p14.csv
P14,4,Nerissa,"Nerissa, we should prepare for the trial",40,1251.643,"Yes, Portia. Do you feel ready to face this test?",49,0.8163265306122449,B,M,MoV_fine_p14.csv
P14,5,Nerissa,"Sure, I am ready for everything.",32,1264.664,"Your determination inspires me. Tell me, what does your soul whisper in this moment?",84,0.38095238095238093,B,M,MoV_fine_p14.csv
P14,6,Nerissa,We should let him know what is the justice and what greed would bring.,70,1323.78,"You speak truly, my lady. His eyes must be opened to his own folly.",67,1.044776119402985,B,M,MoV_fine_p14.csv
P14,7,Nerissa,True. Then let's see on the trial.,34,1346.902,"I shall stand by you, as ever, my dearest friend.",49,0.6938775510204082,B,M,MoV_fine_p14.csv
P14,8,ChoiceButton,Shylock’s grief runs deep-therein may mercy find its way.,57,1389.131,Nerissa 비활성화,12,4.75,B,M,MoV_fine_p14.csv
P14,9,Shylock,"Shylock, what about doing an act of charity to Antonio?",55,1450.097,Charity? To him? Is this some jest you play?,44,1.25,B,M,MoV_fine_p14.csv
P14,10,Shylock,"Okay, then let's do it as you want. But instead, you don't have any right to get his blood, you can only take as your contract.",127,1557.876,"I’ll take my bond, just that.",29,4.379310344827586,B,M,MoV_fine_p14.csv
P14,11,Shylock,"Then go ahead to take his, not letting him bleed.",49,1618.442,"You mock, but it shall be as you say.",37,1.3243243243243243,B,M,MoV_fine_p14.csv
P14,12,Shylock,"If you make him bleed, the contract might be invalidity and your property will be forfeited.",92,1751.011,"Your logic plays a dangerous game, lady.",40,2.3,B,M,MoV_fine_p14.csv
P14,13,Shylock,Why do you think so? This is truely logical and reasonable.,59,1784.137,"Reason against the law is of little use, yet I will listen.",59,1.0,B,M,MoV_fine_p14.csv
P14,14,Duke,"Hello, do you have any idea to save Antonio from Shylock?",57,1840.802,"Oh, gentle lady, who can discern a path to wrench love from hate?",65,0.8769230769230769,B,M,MoV_fine_p14.csv
P14,15,Duke,Then please give me wise for him.,33,1878.196,"Shed light where there is only darkness, offer kindness when met with bitterness.",81,0.4074074074074074,B,M,MoV_fine_p14.csv
P14,16,ChoiceButton,Thou hast known scorn-yet mercy heals both giver and received.,62,1929.61, 비활성화,5,12.4,B,M,MoV_fine_p14.csv
P17,1,Nerissa,"Nerissa, what should I do?..",28,1834.28,"We must consider our options, my lady, and choose wisely.",57,0.49122807017543857,B,M,MoV_fine_p17.csv
P17,2,Shylock,hey why did you include such an extreme condition?,50,1896.119,Your claim is unjust—will you not show mercy to heal this rift?,63,0.7936507936507936,B,M,MoV_fine_p17.csv
P17,3,Shylock,no even so demanding a pound of flesh is an unreasonble clause,62,2030.349,"Then why make such a pact, if you scorn its terms entirely?",59,1.0508474576271187,B,M,MoV_fine_p17.csv
P17,4,Duke,Is there no way to help Antonio?,32,2093.423,"I beg you, show some mercy! Would you take a life for the money’s sake?",71,0.4507042253521127,B,M,MoV_fine_p17.csv
